ids,times,up,content
6830488605719154995,1628515387,0,这胡子有点儿夸张了吧哈哈哈
6831463984051154394,1628747936,0,是前辈用鲜血让我们站了起来
6830142813800109807,1628432944,0,无产阶级，大家睡街头，哈哈
6830161700671352263,1628437447,0,毛泽东怎么，下巴没有那个痣
6830843733705894818,1628600057,0,海晏河清既盛世，还要努力啊
6830361438028978631,1628485068,0,先辈付出的，我们永远记得！
6830019797707535742,1628403615,0,毕是赤色的世界，已经实现了
6830107213978149330,1628424457,0,致敬历史文化人物，不忘初心
6830910547269917992,1628615986,0,谢谢守常先生，盛世如你所愿
6830023878454932121,1628404588,0,搞成这样的胡子，是好看吗？
6831561332735488856,1628771145,0,一杯浊酒儆先生！先生千古！
6830006441995009577,1628400431,0,都快忘记还有李易峰这号人物
6831598729548403129,1628780062,0,革命的先驱，我们时刻铭记！
6831117056872411686,1628665222,0,唤醒一代人的灵魂——李大钊
6830022965237539301,1628404370,0,伟大的共产主义战士不会倒下
6830012046356918855,1628401767,0,守常先生，这盛世正如您所愿
6830384321149167708,1628490524,0,我是来回顾历史的，中国加油
6830384606324076394,1628490592,0,我是来回顾历史的，中国加油
6831252963877321449,1628697625,0,大钊先生，这盛世如你所愿！
6830132559947384178,1628430500,0,真有钱，一出手就是四十大洋
6830044705321775783,1628409553,0,从头哭到尾，第一幕就破防了
6830384858347236176,1628490652,0,我是来回顾历史的，中国加油
6830122455852082795,1628428091,0,张国焘出卖导致李大钊等被捕
6830147654635282501,1628434098,0,我为我生在中国而骄傲，感谢
6831259847925560741,1628699266,0,振聋发聩，敬仰先辈丰功伟业
6816679677381507211,1625223082,0,这是谁唱的歌，声音不好听。
6830874533545697728,1628607400,0,强大的祖国，我的国家叫中国
6830384976601437470,1628490680,0,我是来回顾历史的，中国加油
6830432751196188209,1628502071,0,这不是删改过的（觉醒年代）
6830462424496104826,1628509145,0,真假，各种道具与年代不符！
6830045643126233863,1628409777,0,阳光总有一天会普照中华大地
6830066753381345014,1628414810,0,毛润之像极了他年轻时的样子
6830118925942799943,1628427249,0,二刷了，在电影院看过一次了
6831853554601305132,1628840817,0,这么好的题目，拍的乱七八糟
6831133192062125570,1628669069,0,先生千古，中国共产党万岁！
6830384690457635425,1628490612,0,我是来回顾历史的，中国加油
6831642688979102268,1628790542,0,李大钊同志的后人们都好吗？
6830384774305947733,1628490632,0,我是来回顾历史的，中国加油
6830093588785677689,1628421208,0,好好的一部片，给李易峰毁了
6831221878875378449,1628690213,0,他这手拍的怎么感觉这么二呢
6831194660774212573,1628683724,0,我怎么看到了小三爷，果然秀
6830281481688855151,1628466005,0,那个胡子非得弄得那么夸张？
6830138810248865570,1628431990,0,群星在哪里，我什么不认识呢
6830384237086907121,1628490504,0,我是来回顾历史的，中国加油
6830738722174941119,1628575020,0,外国佬，有本事再来中国撒野
6831379038452194427,1628727683,0,铭记历史，不忘国耻。好电影
6830384488833410951,1628490564,0,我是来回顾历史的，中国加油
6830384404938942208,1628490544,0,我是来回顾历史的，中国加油
6830167066045990683,1628438726,0,守长先生，你的愿望实现了！
6830044427373649636,1628409487,0,以前值得尊重，现在值得深思
6830171655596035479,1628439821,0,这盛世如您所愿，越来越光明
6816207316215936979,1625110463,0,这是7月1号吧，你怎么不上用
6830818136183334040,1628593954,0,刚看完，就想说凭什么7.多分
6830846740203990683,1628600773,0,勿忘国耻 牢记历史 爱我中华
6830723632000267473,1628571422,0,天呐 这火锅好划算 我也想吃
6831230302145111934,1628692222,0,虽然时代变了 希望 永不忘记
6830155946782494812,1628436075,0,终于有李易峰的消息了😂😂
6830887049789058755,1628610384,0,当今盛世 感谢革命者 以此敬
6830124695585614417,1628428625,0,刚看完觉醒 守昌先生又来了
6831181578882651053,1628680605,0,没有自己的军队 就没有政权
6829985402263069650,1628395414,0,致敬前辈们！顺便表白峰峰
6830770752422210482,1628582656,0,我觉得不好看 没以前的经典
6831599917161378099,1628780345,0,李大钊先生是被张国T出卖的
6830361356974053698,1628485049,0,鲜肉根本演不出那种感觉。
6830134288982096785,1628430912,0,革命先驱者老张血事过愤了
6831572268720468914,1628773753,0,铁肩担道义，妙手著文章。
6830539238178565787,1628527459,0,这是我见过最不像的毛泽东
6830464995872882130,1628509758,0,主席什么时候学的带兵打仗
6831237196763111895,1628693865,0,喜欢这部历史电影，有力量
6829983067906392964,1628394858,0,这个是很早你们看过的吗？
6830833026616675377,1628597504,0,这盛世，如你所愿，愿安息
6830476726162568427,1628512555,0,时时刻刻以高标准要求自己
6830171109489254540,1628439690,0,守常先生我相信我们多相信
6831567575298486345,1628772634,0,致敬革命者！初心永不忘！
6831572996453180074,1628773926,0,致敬革命者！初心永不忘！
6830122988897985137,1628428218,0,守常先生，盛世如你所愿了
6830098198304798744,1628422307,0,说真话可耻啊啊啊啊啊啊啊
6830161504369530438,1628437400,0,感谢先驱者，现在光明了。
6831919617699364732,1628856567,0,最大败笔，就是那个么么锋
6830564903430973767,1628533578,0,真希望，他们能看到现在。
6830019118536476960,1628403453,0,这么快就上了，来看李易峰
6830396799484586780,1628493499,0,这部剧有形，无神！！！！
6830021079855939038,1628403921,0,我在里面演的学生举着标语
6830157814220856224,1628436521,0,追星，不如追我们的伟人们
6830683552074326529,1628561866,0,看了半天就是没看到释小龙
6830156525026014577,1628436213,0,为什么才7.6分？？？？？？
6830526159440997033,1628524341,0,别消费共产主义前辈的热血
6830752921026426080,1628578405,0,好好一个剧，剪接的太乱了
6830725437707003960,1628571853,0,感动，革命先行者永垂不朽
6830509713608731815,1628520420,0,守常先生，这盛世如您所愿
6830057802082182438,1628412676,0,这是那英唱的最好听的歌曲
6831229230919856932,1628691966,0,这叫群星，侮辱谁呢！！！
6831741707059344179,1628814150,0,一半都过了还没看到李易峰
6831920327660824464,1628856737,0,看的心里可难受了😖😖😖
6830794012530448111,1628588202,0,陈独秀说，先把枪交出去，
6831382745193526228,1628728567,0,。。。。。。。。。。。。
6831190808712849194,1628682806,0,这么好的电影，凭什么7.7分
6830035932310018871,1628407462,0,这电影拍的啥！拍的真垃圾
6830150307003907416,1628434731,0,盛世如你所愿，国家富强。
6830366264205044953,1628486219,0,先生，当今盛世如您所愿！
6830527926249601483,1628524762,0,身在中国🇨🇳真的很幸福
6830875191820740818,1628607557,0,这种电影应该组织00后去看
6831273240245986914,1628702459,0,这导演敢这样选角真🐮🍺
6830119860437931518,1628427472,0,念守常，守共产，保中国.
6830520565308988242,1628523007,0,这盛世如你所愿 先生千古
6830880855565412133,1628608907,0,笔杆子 枪杆子都同为重要
6830702530444453507,1628566391,0,李易峰够资格演毛主席嘛?
6830131379062069119,1628430218,0,看到李九霄我就进来了😏
6831581029124163576,1628775841,0,守常先生 这盛世如你所愿
6830030915419137068,1628406266,0,还是电影院🎦，更加震撼
6830001160510655860,1628399171,0,我们有主意，但还要有枪!
6830004573315277663,1628399985,0,这盛世如你所愿 守常先生
6829977726003063225,1628393584,0,守常先生 这盛世如您所愿
6830097368902159088,1628422109,0,峰哥，最爱
6830829948358240631,1628596770,0,致敬李大钊
6830155265073883772,1628435913,0,希望多多拍这种电影出。
6830509088632267198,1628520271,0,伟大的中国共产党万岁！
6830143076711667915,1628433007,0,没明白，反转来反转去的
6830430702308052388,1628501582,0,那个时候不是北平吗，，
6831211742467339976,1628687797,0,守常先生，我永远相信，
6830138815684688995,1628431991,0,共产主义万岁，加油中国
6830542927395952009,1628528339,0,没看懂。不知道看了什么
6831560910516004497,1628771045,0,希望以后多拍这样的片子
6830856741148699632,1628603158,0,喜欢战狼那种爱国情怀的
6830801201412321059,1628589916,0,这电影我真的........得看
6830101218727967220,1628423027,0,蒋介石？哈哈就完蛋玩意
6830760101855245639,1628580117,0,不是有大锤吗哪呢丢啦？
6830731485989722063,1628573295,0,第一次感受到信仰的力量
6830072504396967238,1628416181,0,一代人吃了几代人的苦。
6831598914852939980,1628780106,0,我为李易峰而来☺☺☺☺
6830839429129461315,1628599030,0,大家都是VIP，说话嚣张点
6831849596684135648,1628839873,0,为什么有豪橫，我要吐了
6830544646871867951,1628528749,0,拍的啥剧情不行全是回忆
6831096061247748046,1628660216,0,换一批演员演或许好一点
6830962668602285990,1628628413,0,起来，不愿做奴隶的我们
6831435729617176257,1628741199,0,拍的像纪录片，导演不行
6830133143647695666,1628430639,0,这更像是李大钊的记录片
6830478671136823692,1628513019,0,我差宣传片咬牙干什么？
6814572997799028473,1624720811,0,干嘛让李易峰演毛主席啊
6830880028121516531,1628608710,0,这电视写的好，拍的好。
6829975409371509277,1628393032,0,啥时候上映的我都不知道
6830054117423869944,1628411797,0,能别刷李易峰恶心人了。
6831238668217087143,1628694216,0,屠龙勇士最终成为恶龙。
6831588348759249354,1628777587,0,不是我们不想看是没有VIP
6831175345597462282,1628679119,0,李大钊，我们永远的信仰
6830127192370706288,1628429220,0,我大中国如你所愿李先生
6830118332281010740,1628427107,0,早期的革命者就是一道光
6831440328730406876,1628742296,0,为什么像这种爱国片要vip
6830478645664807677,1628513013,0,一切都要从太平天国说起
6830872409692593506,1628606893,0,你看，现在的中国很强大
6830142557062753264,1628432883,0,先生，这盛世如你所愿，
6831285087191852088,1628705283,0,我愿为共产主义奋斗终生
6830107454332627354,1628424514,0,我刚刚好像看到王大锤了
6830129741819866849,1628429828,0,为李而来#李易峰#
6831927020700453427,1628858332,0,看到管虎两个字就放弃了
6831848085874685418,1628839513,0,我认为这片子挺好🌚🌝
6831585359680299260,1628776874,0,2021年8月12日22.1分钟打卡
6829963311828580275,1628390148,0,有峰哥，必须看#李易峰#
6830088545705521805,1628420006,0,2021·8·8:我来过，这盛世
6830770393460917684,1628582571,0,阳光普照中国大地🇨🇳
6830724377948863305,1628571600,0,看到一个故事 挺热血的
6830083253173367438,1628418744,0,中国共产党万岁
6830252899017057227,1628459191,0,中国的历史 中国的战魂
6831125282586256636,1628667183,0,这盛世如您所愿
6830824480001024353,1628595466,0,大钊先生，我们相信!！
6830118235128338350,1628427084,0,这么好的电影分这么低?
6830131407667205429,1628430225,0,去电影院看过 真的很棒
6829977889790634662,1628393623,0,不忘历史 演技都超棒啊
6831251419450731051,1628697256,0,我一男的冲彭昱畅来的
6831593350290628852,1628778779,0,这个李大钊演技很差！
6830452309135093313,1628506734,0,里面的是什么钢琴曲？
6830111920104555934,1628425579,0,为中华人民崛起而读书
6830439279085283595,1628503627,0,好片值得多看！！！！
6830838102668229163,1628598714,0,这个陈独秀让我出戏了
6830913357218852490,1628616656,0,心灵被极大的震撼了。
6831282822615810554,1628704744,0,非常有质量的电影看过
6830053604464679429,1628411675,0,怎么感觉滤镜这么严重
6830017107829255624,1628402974,0,导演都不知道吃什么的
6831557410037830897,1628770210,0,你们看见王大锤会笑吗
6829984477536480865,1628395194,0,彭彭的配音好像李易峰
6830000700978522730,1628399062,0,终于可以看了，李易峰
6830014327353635992,1628402311,0,全世界无产者联合起来
6831659120882233302,1628794460,0,李大钊同志永垂不朽！
6830014230754650465,1628402288,0,没有力量什么都是徒劳
6830695530972988346,1628564722,0,同款胡子有没有链接。
6829975871072121311,1628393142,0,南京加油！扬州加油！
6830875995201729572,1628607748,0,怎么老是回忆手法转场
6830009865197210369,1628401247,0,峰峰，好久没看到你啦
6830124117769905693,1628428487,0,为牺牲的革命先烈而来
6831455482247260301,1628745909,0,魏河县长，李大钊同志
6830892590288468136,1628611705,0,#肖战如梦之梦#
6830933048087816696,1628621351,0,五星红旗你是我的骄傲
6830503705578458744,1628518988,0,谈笑风生，何来此悠哉
6830851370904344666,1628601877,0,如今的生活来之不易，
6830205201891062350,1628447819,0,中国共产党万岁！！！
6831331938238785751,1628716454,0,进一次派出所你就懂了
6830303414958559900,1628471235,0,我很荣幸我是中国人。
6830130905063756207,1628430105,0,起来！中国共产主义！
6829993611908503379,1628397372,0,致敬伟大的革命先烈！
6831022503935141836,1628642679,0,起来！饥寒交迫的人们
6830144068287078357,1628433243,0,我来学习革命者精神的
6830485533219500505,1628514655,0,说实话拍的一点都不好
6830088345108750144,1628419958,0,伟大的先驱者，谢谢您
6830793614348408275,1628588107,0,先生，这盛世如您所愿
6830419393009022492,1628498886,0,hsi
6831531380145267124,1628764004,0,帅
6830013389670849590,1628402087,0,我相信加油中国🇨🇳
6830381913618644638,1628489950,0,中国共产党万岁🇨🇳
6830110834962615936,1628425320,0,我来看白客的(●—●)
6831834056624058127,1628836168,0,我是00后！致敬革命者
6830864032379845391,1628604896,0,也不知道我是V几？？
6817798687059058948,1625489875,0,个人觉得比1921好看。
6831112173444289102,1628664058,0,我是来看章若楠的🤪
6830864065837935868,1628604904,0,我就想看一下我是V几
6830008551549592133,1628400934,0,特意来看我峰
6830801759795805337,1628590049,0,先生 这盛世如您所愿
6830929930482675452,1628620607,0,我就是看看我是v几的
6831224558540693501,1628690852,0,峰哥开始转型了呀 赞
6830032444314231238,1628406630,0,完全看不懂。
6830846590140346154,1628600738,0,自强不息，爱我中华!
6830032105997659381,1628406549,0,坚定信仰 ，吾辈自强
6817766578453678189,1625482220,0,么得钱去电影院看👀
6830826174566952473,1628595870,0,我就想看一下我是V几
6829993914708061754,1628397444,0,李大钊先生 我们想您
6830173690085303843,1628440306,0,起来 饥寒交迫的奴隶
6830851297491424378,1628601860,0,觉醒年代 超级推荐看
6831219637049417950,1628689679,0,支持凡凡
6831573722701114504,1628774099,0,我相信，祖国万岁。
6830011564737557007,1628401652,0,怎么评分啊？？555～
6831033544987243476,1628645311,0,这样的片子还需要VIP
6831077340911393641,1628655753,0,如您所愿，守长先生
6831075771310566230,1628655379,0,先收钱票房，再现礼
6829982351406195576,1628394687,0,李易峰演的是谁啊？
6819629590595698135,1625926396,0,为什么电影院没有呢
6830163005909393099,1628437758,0,多让以后得孩子知道
6830874909170612309,1628607489,0,要真正为中国的百姓
6831155098727364449,1628674292,0,勿忘国耻。吾辈自强
6831130403667863125,1628668404,0,张作霖被炸死活该啊
6831877875314866641,1628846615,0,擦弹幕怎么关不掉了
6829994105292855012,1628397489,0,和觉醒年代有差距啊
6831696403828196205,1628803349,0,张学良演得差了一点
6830000321180264966,1628398971,0,这个胡子我也是醉了
6830826424345963340,1628595930,0,向革命先烈们致敬！
6830817739754328943,1628593859,0,为了子子孙孙。。。
6830185057231976448,1628443016,0,能够入党，倍感荣幸
6831134976360997858,1628669494,0,先生现在996是福报了
6830852171425009260,1628602068,0,好电影，先生千古！
6831657212599758484,1628794005,0,为中华之崛起而读书
6815930633298654270,1625044496,0,章若楠戏好像不多哦
6830768328835727286,1628582079,0,站个位置，不用管我
6831155145032489628,1628674303,0,真是白瞎了这部剧！
6831539572011040284,1628765957,0,一头雾水，混乱不堪
6830001600866428099,1628399276,0,为了李易峰再看一遍
6831285221086611865,1628705315,0,向李大钊先生致敬！
6830011425142745700,1628401619,0,从这些墓碑就穿帮了
6830195051801405350,1628445399,0,致敬，革命先驱者！
6830658962035989356,1628556004,0,这是一种思想传承。
6830157798425107338,1628436517,0,感谢先烈们的付出…
6830865723594533582,1628605299,0,为什么评分这么低啊
6831139972792063847,1628670685,0,看不革命家的思想。
6830073295983737664,1628416370,0,我来看李大钊先生！
6831270587264800189,1628701826,0,守常先生，我相信。
6831553435423093832,1628769263,0,21。9。12观看
6831161497633026512,1628675817,0,大锤的演技是最棒的
6830024533320199520,1628404744,0,沒有枪怎么反抗吗？
6831093661254560189,1628659644,0,大家注意场合！！！
6829995207942006485,1628397752,0,拍的太乱了，不好看
6830030847106492517,1628406249,0,这盛世，如您所愿。
6831254042761555863,1628697882,0,李易峰怎么改路线了
6831065386742331815,1628652903,0,不是之前的那波人了
6830871783608819717,1628606744,0,现在的小孩都要看看
6830376561795820788,1628488674,0,我就喜欢看这种电影
6830847708152875739,1628601004,0,吾辈当珍惜前辈牺牲
6818701338479141073,1625705084,0,为什么把李晨放进来
6830112323378506140,1628425675,0,家人们，热泪盈眶了
6831613881781994376,1628783674,0,希望不要忘记初衷！
6830004494898440361,1628399966,0,致敬所有的革命者！
6830880523191984884,1628608828,0,共产主义实现之后呢
6831614214188975734,1628783753,0,人民英雄永垂不朽。
6830124163848335868,1628428498,0,牢记使命，不忘初心
6830780194333009145,1628584908,0,枪杆子里面出政权！
6830132527617688897,1628430492,0,革命是血泪筑成的！
6830102654257853618,1628423369,0,蒋介石下十八层地狱
6830840662179312165,1628599324,0,忘记历史就是背叛！
6831231164141855833,1628692427,0,生死有命，富贵在天
6830766210598957343,1628581574,0,呵呵！等了好久喽！
6830326550903010852,1628476751,0,这盛世如你们所愿！
6830004615493054608,1628399995,0,守常先生，您放心吧
6831538667052201987,1628765742,0,如今盛世，如你所愿
6831480835023988955,1628751953,0,革命先烈永垂不朽！
6830001124267683189,1628399163,0,这歌听的我热血沸腾
6830133307167008907,1628430678,0,致敬先辈，吾辈自强
6829966591006876663,1628390929,0,加油(ง •̀_•́)ง
6830395252365214235,1628493130,0,向革命先辈们致敬!
6830535033606765949,1628526457,0,祖国万岁 祖人亿岁
6830831998362072429,1628597259,0,就想看一下我是v几
6831448755032452762,1628744305,0,革命前辈我都爱看
6830868538362571531,1628605970,0,致敬先烈 致敬英雄
6830093177332851862,1628421110,0,竟然还有王大锤😃
6830547241166498290,1628529367,0,身在黑暗 心向光明
6830046193184039132,1628409908,0,这评分怎么才7.6分?
6831139283122679754,1628670521,0,我为李易峰而来😍
6831077890184863623,1628655884,0,我也不知道我v几了
6830063770933283068,1628414099,0,李易峰YYDS！加油！
6830498916518127271,1628517846,0,👍中国共产党万岁
6830004841662524218,1628400049,0,看向远方 追求自由
6831568580501195580,1628772873,0,🇨🇳🇨🇳🇨🇳
6831448869465632155,1628744332,0,致敬伟大的先驱们
6831221788932843675,1628690192,0,喝水不忘挖井人。
6830155031379835972,1628435857,0,水能载舟亦能覆舟
6829970948175703560,1628391968,0,我是来看李易峰的
6829997368624938616,1628398267,0,革命英雄永垂不朽
6830449110391203745,1628505971,0,跟宣传片不一样啊
6830132277096113626,1628430432,0,很不错，感人肺腑
6829986029475066379,1628395564,0,我随风来又随风去
6830875030469892576,1628607518,0,觉醒年代，去看吧
6830928888273576139,1628620359,0,必将是赤旗的天下
6816008143299084765,1625062976,0,啥时候手机上能看
6830414319935428861,1628497676,0,还是缺了点什么？
6831087469325078951,1628658168,0,现在的中国变样了
6830113798037069076,1628426026,0,中国共产党万岁！
6830523407256316044,1628523685,0,中国共产党万岁！
6830479140680950226,1628513131,0,应该弄个多国语言
6830106208058273357,1628424217,0,我为守常先生而来
6830051901862634230,1628411269,0,张作霖就是个汉奸
6830118278426157559,1628427095,0,这一天真的到来了
6830183570338630375,1628442661,0,一无所有何去何从
6830021839314545699,1628404102,0,公墓搞的像乱坟岗
6831123974412313787,1628666871,0,这李大钊得胡子呀
6831433328852082539,1628740627,0,这种电影应该普及
6831101755694912571,1628661574,0,感觉这片有点烂啊
6830506852992548428,1628519738,0,守常先生千古留名
6831023582990965484,1628642936,0,真的很不错这电影
6830671001651390224,1628558874,0,人民永远缅怀他们
6830883966421970025,1628609649,0,终于等到开播了。
6830115380145305062,1628426404,0,我是来看李大钊的
6830584682115911719,1628538294,0,历史问题辩证看待
6830074285470402311,1628416606,0,😭😭😭😭😭😭
6830873925539216830,1628607255,0,致敬我们，先驱者
6830455312852461830,1628507450,0,张颂文感觉太油腻
6831616249777103418,1628784239,0,这盛世如您所愿！
6829975466753782385,1628393046,0,好家伙，可以看了
6831200427841577822,1628685099,0,看的我热血沸腾的
6830694336032547896,1628564437,0,李创造了理想的党
6830843021206894520,1628599887,0,这这盛世如您所愿
6830407831787725709,1628496129,0,最后的独白挺好的
6829984679689336365,1628395242,0,🇨🇳🇨🇳🇨🇳
6830103393336184511,1628423546,0,2021.8.8 杨克峰来过
6830478558968556730,1628512992,0,我是来支持峰峰的
6830852735047188010,1628602203,0,感谢您们的付出！
6830032667342286163,1628406683,0,#肖战顾魏#
6830143418023166712,1628433088,0,太感动了，真好。
6830182236482851687,1628442343,0,这部片子很有价值
6831096539813660222,1628660330,0,真不错，太好看了
6830113566113197587,1628425971,0,乱世农工，盛世商
6831188776266389236,1628682321,0,看得我热血沸腾，
6830388159084114477,1628491439,0,挺好看的一部电影
6830759999573123365,1628580093,0,我是来看李易峰的
6830818641445796197,1628594074,0,这盛世如你所愿！
6830109624880742033,1628425031,0,新中国万岁🇨🇳
6830090340355931468,1628420434,0,不敢看 心痛......
6830118429463161882,1628427131,0,打卡打卡 李易峰
6829963634991440387,1628390225,0,等好久了
6830429118899691810,1628501205,0,精美壁纸
6831879404616699569,1628846980,0,国家有难 必出力
6830360991117495333,1628484962,0,文语观看
6831598122221710885,1628779917,0,好电影 很有意义
6830072997609365552,1628416299,0,乱述 也看不明白
6830002207014671083,1628399421,0,李易峰李易峰🌺
6830459825957005104,1628508526,0,垃圾 一点不真实
6831317552413437905,1628713024,0,一看就我的V最低
6831783766428367377,1628824178,0,我好像看见白客?
6829989848531477542,1628396474,0,致敬英雄
6830805902044319398,1628591037,0,2021、8、10陈文贤
6831583207326883754,1628776361,0,致敬守常先生🙏
6830708924136440064,1628567915,0,不容易啊！！！
6830791338288538754,1628587565,0,可敬可亲的人们
6830725766192190602,1628571931,0,他们是有信仰的
6816850388674868097,1625263783,0,我表示没有看懂
6830802986977866343,1628590342,0,演技真的不咋地
6831266912618287334,1628700950,0,中国共产党万岁
6829970686807649412,1628391906,0,站个队😌😌😌
6830612263150179206,1628544870,0,导演真会选演员
6830078280087770321,1628417558,0,致敬我们的英雄
6830090633135138605,1628420503,0,为革命烈士而来
6831204471310183912,1628686063,0,中国共产党万岁
6831239550765768276,1628694427,0,中国共产党万岁
6830340247771820540,1628480016,0,致敬守常先生！
6830111553711255004,1628425491,0,感觉快要打仗了
6830138278788615843,1628431863,0,是今年的片嘛？
6830681431807491459,1628561361,0,向革命先烈致敬
6829999353604482371,1628398741,0,为了李加贝而来
6830109034389830604,1628424891,0,中国共产党万岁
6830700142006237352,1628565822,0,这盛世如您所愿
6830007139088347287,1628400597,0,章若楠🌹🌹🌹
6820347125034364097,1626097470,0,致敬革命先烈们
6830264028527225633,1628461844,0,李大钊先生自传
6830117852838491836,1628426993,0,我来看佟丽娅的
6809811776918716983,1623585647,0,快手看到就来了
6831793118195377017,1628826407,0,质量很高的影片
6831277034765821876,1628703364,0,这个开头有味道
6831602709934517277,1628781011,0,张作霖千古罪人
6829988675938303913,1628396195,0,怎么米有楠楠了
6831399666240726569,1628732601,0,这盛世如你所愿
6830364258564366532,1628485741,0,这盛世如你所愿
6830088085825446747,1628419896,0,《青春》李大钊
6831457812996844665,1628746464,0,7.7分我感觉低了
6830832508095963275,1628597380,0,我就看看我是谁
6830135145417011529,1628431116,0,他们手里都有抢
6831188297872454009,1628682207,0,中国共产党万岁
6816369680961778750,1625149173,0,什么时候可以看
6830106205302446992,1628424216,0,这盛世如你所愿
6830144180816242595,1628433270,0,他天生就是领袖
6817812769799342534,1625493233,0,总会有人记得你
6830381709049883184,1628489901,0,这电影拍的无语
6830532242255535192,1628525791,0,中国共产党万岁
6829966953373646105,1628391016,0,这盛世如你所愿
6831607211941058496,1628782084,0,我只是爱国际歌
6830133378767778845,1628430695,0,中国共产党万岁
6830852252530253880,1628602088,0,喜欢看这些电影
6831250182982481446,1628696962,0,不怕死真的伟大
6830164593772213408,1628438137,0,中国共产党万岁
6816351185243973763,1625144764,0,这电影还有VIP？
6830895939696207375,1628612503,0,还是值得一看的
6830804077232669513,1628590602,0,乱七八糟的什么
6829991187718222104,1628396794,0,刚开始就流泪了
6831174304919319519,1628678871,0,向先辈们致敬！
6831220287824868919,1628689834,0,中国共产党万岁
6830919156167091391,1628618039,0,致敬李大钊先生
6829993588034529696,1628397366,0,中国共产党万岁
6831313787233036205,1628712126,0,这盛世如您所愿
6830799073717530236,1628589409,0,为什么不能弹幕
6830051206002269080,1628411103,0,为不忘初心而来
6830180475395250070,1628441923,0,看得热血沸腾的
6831819924101279692,1628832798,0,致敬革命先烈！
6831227634655845619,1628691586,0,致敬革命先驱者
6830101209064418465,1628423025,0,我是来看白客的
6831640108811022963,1628789927,0,伟大的革命者。
6831078668144370066,1628656069,0,为什么要会员啊
6830011146309620340,1628401552,0,这盛世如您所愿
6830882118424390217,1628609208,0,致敬李大钊同志
6831926297417897701,1628858160,0,这播放量这么低
6830379501390524730,1628489375,0,团结就是力量！
6830061540834424202,1628413567,0,中国梦终将实现
6830805047375177508,1628590833,0,这不是曹县长吗
6830054224294706122,1628411823,0,看成吴京的过来
6830540171847277672,1628527682,0,这盛世如你所愿
6830011884016560990,1628401728,0,我是来看峰哥的
6830821863342338496,1628594842,0,中国共产党万岁
6830753483692499750,1628578539,0,就喜欢这些电影
6830517484324267420,1628522273,0,国若战全民皆兵
6829968337032596276,1628391346,0,这盛世如您所愿
6830687639977386339,1628562841,0,看彭立畅来了。
6829975205637411728,1628392983,0,愿祖国繁荣昌盛
6830114955086162708,1628426302,0,这个怎么打分啊
6830881029654202003,1628608949,0,看下我会员等级
6829990761266685393,1628396692,0,拍的真不怎么的
6830824560674267650,1628595485,0,中国共产党万岁
6831202846168191001,1628685676,0,大烂片
6830736848076027972,1628574573,0,李易峰
6830015692251470491,1628402636,0,不到V6不敢说话
6830201947597890566,1628447043,0,2021.8.9云南昆明
6831243191123848061,1628695295,0,我是V7我就牛批
6830851367699879305,1628601877,0,看看我是V几😝
6830175572962728643,1628440755,0,#肖战顾魏#哦哦
6830169505012794222,1628439308,0,打卡2021 8.9 00:15
6830839237311347526,1628598985,0,看一下自己v几
6830422649428916788,1628499662,0,我相信
6829964358403898885,1628390397,0,革命者
6830002048776160121,1628399383,0,我相信
6830153634190087672,1628435524,0,我坚信
6817763774577177768,1625481551,0,这比1921还高看
6830006990190554016,1628400561,0,为了峰峰看的
6830083521201985361,1628418808,0,张作霖的污点
6816240257210713797,1625118316,0,什么时候上啊
6830322547465186834,1628475796,0,看的老泪纵横
6830333514085190889,1628478411,0,来看李易峰了
6830142270352545392,1628432815,0,看我家李易峰
6817793735641247062,1625488695,0,真心的不好看
6830027498953002878,1628405451,0,时间线太乱了
6830353699752177308,1628483223,0,守常先生千古
6830701920705735749,1628566246,0,加上爱国教育
6830022824254380243,1628404336,0,致敬前辈先烈
6831163692868841039,1628676341,0,大钊先生千古
6829992321962893672,1628397064,0,为李易峰而来
6830881827343710255,1628609139,0,我的会员几集
6830094569225204554,1628421442,0,该死的蒋介石
6829998076250183317,1628398436,0,为李易峰来的
6816322632293002349,1625137956,0,还没上线吗？
6830007960773479890,1628400793,0,为我峰哥而来
6830019048114235138,1628403436,0,这么快就上了
6831435035539544744,1628741034,0,非常好的电影
6830903081014540102,1628614206,0,评分这么低啊
6831192177679328488,1628683132,0,来看演员演戏
6829989563616611592,1628396407,0,讲的什么时期
6830105534410929200,1628424056,0,谢谢您的付出
6830501327374514142,1628518421,0,看的我想打人
6831564546469930965,1628771912,0,中国永垂不朽
6829999417475359125,1628398756,0,李易峰嘻嘻嘻
6830333299798184619,1628478360,0,枪杆子出政权
6830915500088648056,1628617167,0,致敬革命伟人
6831422253897362576,1628737987,0,激动时刻……
6830349476666692400,1628482216,0,我来看看评论
6830024494493527320,1628404735,0,伟大的革命者
6830127032718718563,1628429182,0,来看李大钊！
6830130459020632297,1628429999,0,假戏子太多了
6829968752574881989,1628391445,0,评分有点低呀
6830136130227153614,1628431351,0,有点乱的电影
6830081319662148250,1628418283,0,李转型聪明啊
6830474268346739127,1628511969,0,你也配演毛？
6831205023804708627,1628686195,0,共产主义万岁
6830066520555385851,1628414754,0,这演的是个啥
6830083069987131396,1628418700,0,中国繁荣昌盛
6831051260133696263,1628649535,0,来了峰哥峰哥
6831589517401405813,1628777865,0,革命者绝绝子
6830027417373962143,1628405432,0,简直毫无关联
6830860578165104667,1628604073,0,历史脉络不清
